id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,city
1044904509753399104,Perfectly located & pretty loft,"This spacious and sunny hood home is in the most perfect location in the heart of Amsterdam! The Elandsgracht has been named the most popular shopping street of Amsterdam! The studio has a nice kitchen with a combi oven microwave, Quooker and coffee maker! In addition, there is a lovely double bed, there is a loft with a single bed and a double sofa bed.",,482483666,Fanna,2022-10-06,"Amsterdam, Netherlands",,within a day,100%,73%,f,,1.0,1.0,['phone'],t,t,,Centrum-West,52.3689528,4.8791707,Entire home,Entire home/apt,3,1.0,1 bath,1.0,4.0,"[""Smoke alarm"", ""Washer"", ""Wifi"", ""TV"", ""Carbon monoxide alarm"", ""First aid kit"", ""Kitchen""]",255.0,t,0,0,6,6,4,4,0,6.0,3.0,31.0,7905.0,2024-03-31,2025-01-04,4.75,5.0,4.25,5.0,5.0,4.75,4.5,0.36,Amsterdam
1297829339497455277,Knus appartement hartje centrum,"I have a beautiful cozy apartment with 1 separate bedroom. It offers a unique stay in a quiet place in the heart of Amsterdam, less than 150 meters from Damsquare. Tram , metro and central station are around the corner so you can go anywhere. <br /><br />The apartment features:<br />- Small bedroom with queen bed (2 people)<br />- Bathroom with shower and toilet<br />- Kitchen is fully equipped with hot plate, oven etc.<br />- Large lounge sofa<br />- TV and WiFi",,232234905,Noor,2018-12-24,"Amsterdam, Netherlands",,within a day,100%,60%,f,,1.0,1.0,"['email', 'phone']",t,t,,Centrum-West,52.370887,4.889977,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Freezer"", ""Exterior security cameras on property"", ""Wine glasses"", ""Central heating"", ""Kitchen"", ""Free washer"", ""Hot water kettle"", ""Bed linens"", ""Fire extinguisher"", ""Lockbox"", ""Cooking basics"", ""Dishwasher"", ""Single oven"", ""Hot water"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Portable fans"", ""Refrigerator"", ""Smoke alarm"", ""Other electric stove"", ""TV"", ""Clothing storage: closet"", ""Dishes and silverware""]",190.0,t,0,5,5,65,5,5,1,5.0,3.0,39.0,7410.0,2024-12-09,2025-02-16,5.0,5.0,5.0,5.0,5.0,5.0,4.8,1.79,Amsterdam
22712436,"Canal view appartment, optional: parking space","Welcome to our Canal View apartment in the heart of Amsterdam! We look forward to you making our home yours!<br /><br />- Homey Comfort: Our spacious, recently renovated apartment is designed to make you feel like a local, including a nice balcony!<br />- Local Tips: Explore hidden gems with our favorite restaurant and city walk recommendation<br />- Parking Convenience: Forget the hassle; parking is available upon request.<br />- Remote Friendly: Enjoy a dedicated workspace with extra screens and high-speed Wi-Fi.","The area is called ‘de Oostenlijke eilanden’ or ‘Wittenburg’, located in centre. The neighbourhood has many unique quirky shops, special restaurants and authentic café's.<br /><br />Amongst many other highlight: ‘het scheepvaartmuseum’ (museum), ‘Artis’ (zoo) and ‘Brouwerij ‘t IJ’ (brewery) are right at your doorstep.",46522961,Jikke,2015-10-14,"Muiderberg, Netherlands",,,,67%,f,Oostelijke Eilanden en Kadijken,1.0,1.0,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36978,4.92153,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Pocket wifi"", ""Free parking on premises"", ""Private entrance"", ""Canal view"", ""Coffee maker"", ""Dryer"", ""Shampoo"", ""Harbor view"", ""Kitchen"", ""Hangers"", ""Heating"", ""Garden view"", ""TV with standard cable"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Dishwasher"", ""Stove"", ""Washer"", ""Hot water"", ""Wifi"", ""Baking sheet"", ""Waterfront"", ""Host greets you"", ""Microwave"", ""Shower gel"", ""Single level home"", ""Iron"", ""Hair dryer"", ""Refrigerator"", ""Marina view"", ""Ethernet connection"", ""Smoke alarm"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Essentials"", ""Extra pillows and blankets"", ""Oven"", ""Dishes and silverware""]",180.0,t,5,5,5,5,15,2,0,5.0,2.0,20.0,3600.0,2018-05-03,2024-08-15,5.0,4.93,4.8,5.0,5.0,4.87,4.67,0.18,Amsterdam
34463121,Canal view apartment in Amsterdam-West,"This cozy apartment is your place at home in Amsterdam! It has everything you need to enjoy the city at its best.<br /><br />The apartment offers a unique view of the canals and is located near all the must-sees such as: The 9 streets, the Jordaan, Anne Frank's house and Westerkerk. Everything is within walking distance of the apartment. <br /><br />Although you probably won't be spending much time at home, the apartment has all the facilities you need to relax and feel at home.","Amsterdam-West is known for its friendly vibe, cozy bars, sightseeing (such as Anne Frank house and the 9 streets) and restaurants.",92405146,Annick,2016-08-29,"Amsterdam, Netherlands","Hoi, ik ben Annick",,,,f,Oud-West,2.0,3.0,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Baarsjes - Oud-West,52.36896,4.87603,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Paid parking off premises"", ""Coffee maker"", ""Dryer"", ""Kitchen"", ""Hangers"", ""Heating"", ""TV with standard cable"", ""Bed linens"", ""Cooking basics"", ""Dishwasher"", ""Stove"", ""Washer"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Single level home"", ""Refrigerator"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Essentials"", ""Oven"", ""Dishes and silverware""]",250.0,t,0,0,0,151,2,0,0,91.0,0.0,0.0,0.0,2019-06-09,2019-06-16,5.0,5.0,5.0,4.5,5.0,5.0,5.0,0.03,Amsterdam
13035842,Nice room in quiet and green location,"My house is near shops and all public transport facilities and hospital. The location of my house is very quiet, you can enjoy the green surroundings and cycling opportunities. The room is very comfortable with special nice matrasses also very suited for people with backissues. My house is suitable for couples, friends and business travellers.","My house is in a very quiet and green location, located next to the Noordhollands kanaal. Many possibilities for nice bike rides or walks. Nearby is a nice and handy shopping centre.",72066526,Wenda,2016-05-15,"Amsterdam, Netherlands","I am a cheerfull and busy person with many hobbys. I have been living in Amsterdam for more than 25 years now and I still love the city, but I am glad that I now in the outskirts of town.",within a day,100%,69%,t,Banne Buiksloot,1.0,2.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Noord-West,52.40662,4.92246,Private room in bed and breakfast,Private room,2,1.5,1.5 shared baths,1.0,2.0,"[""Free parking on premises"", ""Body soap"", ""Clothing storage: wardrobe"", ""Conditioner"", ""Dryer"", ""Shampoo"", ""Coffee maker"", ""Long term stays allowed"", ""Hangers"", ""Mini fridge"", ""Heating"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Shower gel"", ""Portable fans"", ""Iron"", ""Coffee"", ""Free street parking"", ""Hair dryer"", ""Smoke alarm"", ""Cleaning products"", ""TV"", ""Room-darkening shades"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Mosquito net""]",96.0,t,1,3,4,5,62,15,0,5.0,15.0,117.0,11232.0,2016-05-29,2024-12-29,4.89,4.95,4.66,4.97,4.97,4.73,4.81,0.58,Amsterdam
1429701,"Quiet Gem, lovely B&B in the Heart of Amsterdam","Independent B&B on our houseboat with your own entrance. We are located on a sunny and quiet canal in the heart of Amsterdam, close to Centraal Station, Anne Frank House, The Jordaan and the Canals. Your space is totally private with your own bathroom, bedroom, captain's room and wheel house. The space is centrally heated and double glazed for chilly days. You also have access to outside space on our pier where you can relax into the evening on warm summer nights.","We live within walking distance to the best  shops, bars, restaurants and weekly farmers markets. It's central, yet a very quiet and relaxing neighborhood with a great mix of new and historic, artists and creatives and a great pub serving artisan beers just at the end of our street.",1610324,Ayla & Jake,2012-01-15,"Amsterdam, Netherlands","We are a Dutch couple (I am originally American) who love to travel and meet people, so having a b&b is a great way to bring the world closer to us! We were introduced to each other on a hot summer's day at a beach party at Blijburg by Jake's dog Max (who was on the planet for over 14 years)  Life was never the same. 

We now have Akasha, (or should I say she has us!) a very pretty young dog rescued from the woods in southern Italy by a couple on holiday. 

Living on the water has always been a dream for us, and 10 years ago we made it a reality. We are so lucky to have the best neighbours and a great local community of caring people around us. Cooking for friends and practicing yoga are dear to my heart as well as my appreciation for Dutch art and design. Jake has his own interactive design agency in town and cycles to work. I am currently working on two MAs at the University of Amsterdam, one in philosophy, the other in English Literature and Culture. 
",within an hour,100%,98%,t,Westelijke Eilanden,1.0,1.0,"['email', 'phone', 'work_email']",t,t,"Amsterdam, North Holland, Netherlands",Centrum-West,52.38598,4.89164,Houseboat,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Private entrance"", ""Boat slip"", ""Private backyard \u2013 Fully fenced"", ""Canal view"", ""Freezer"", ""Wine glasses"", ""Outdoor dining area"", ""City skyline view"", ""Coffee maker: Nespresso"", ""Paid parking off premises"", ""Central heating"", ""M\u00e1dara Organic Skin Care shampoo"", ""Harbor view"", ""Hangers"", ""Laundromat nearby"", ""Mini fridge"", ""Hot water kettle"", ""Bed linens"", ""Safe"", ""Fire extinguisher"", ""M\u00e1dara Organic Skin Care conditioner"", ""Lockbox"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Waterfront"", ""Shower gel"", ""Portable fans"", ""JBL Bluetooth sound system"", ""Self check-in"", ""Coffee"", ""Outdoor furniture"", ""Hair dryer"", ""Refrigerator"", ""Marina view"", ""Ethernet connection"", ""Smoke alarm"", ""Cleaning products"", ""Cleaning available during stay"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""First aid kit"", ""Pets allowed"", ""Essentials"", ""Extra pillows and blankets"", ""Clothing storage: closet"", ""Dishes and silverware""]",153.0,t,4,7,10,92,531,65,5,92.0,69.0,255.0,39015.0,2013-08-06,2025-02-23,4.94,4.95,4.97,4.97,4.97,4.93,4.78,3.77,Amsterdam
43672128,Private Lovely Room Amsterdam Central,"Welcome to Beautiful Dutch House, monumental house just few minute walking from central station where  you can feel very homely and enjoy the Amsterdam experience.<br />Very typical for Amsterdam, the bedroom is tiny and the space has been very economically used. In your room, you will find a double bed, coffee/tea facilities, space to hang your clothes, a fresh bathroom with rainshower, tv  with netflix access and free wifi. <br />Location of the apartment is perfect to rech all touristic place .","Apartment is located just 5 min. walking from Amsterdam Central Station and 400m from the Royal Palace.<br />Easy to reach out all the tourist attraction just walking and with public transport ( tram stop in front of the apartment).<br />Beautiful Dutch House has special deal with Local Shop under the building that allowed you to eat, drink and discover the city with special discount.",260679243,Mario,2019-05-08,"Amsterdam, Netherlands",,within an hour,81%,99%,f,,2.0,3.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.37491,4.89311,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Hangers"", ""Smoke alarm"", ""Heating"", ""Wifi"", ""TV"", ""Carbon monoxide alarm"", ""First aid kit"", ""Private living room"", ""Host greets you"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Breakfast"", ""Shampoo"", ""Air conditioning""]",115.0,t,16,30,48,320,131,30,1,260.0,33.0,234.0,26910.0,2020-06-14,2025-02-19,4.55,4.63,4.58,4.56,4.56,4.89,4.38,2.28,Amsterdam
1292632887033484407,"Spacious home, private terrace & close to centre","Welcome to our cozy, spacious home in Amsterdam's vibrant West district, located just outside the city centre (Amsterdam ring). Museum Square is only 20 min by tram. With a rental bike it takes you less than 10 minutes to arrive at the famous Vondelpark. Perfect spot for relaxation and exploration. The house features a spacious living room, cozy bedroom and large shower. Enjoy our private terrace for meals or drinks. With the sleeping couch in living room it offers an optional bed for 1 - 2 kids","Here is a list of top attractions around Slotervaart, Amsterdam:<br /><br />1. Sloterplas<br />   - A large lake surrounded by Sloterpark, perfect for walking, cycling, jogging, and water activities like boating and canoeing. Check out the Boothuis venue to grap lunch and an epic terrace view. Walkable from the appartement.<br /><br />2. Rembrandtpark<br />   - A tranquil urban park featuring playgrounds, a petting zoo, and scenic walking and cycling paths.<br /><br />3. World Fashion Centre<br />   - One of the largest fashion trade centers in the world, hosting various fashion-related events and exhibitions.<br /><br />4. Museum Square / Gogh Museum<br />   - Houses the largest collection of works by Vincent van Gogh, including famous paintings and drawings.<br />   - Rijksmuseum The Dutch national museum showcasing masterpieces from the Dutch Golden Age and other important artworks.<br /><br />5. Vondelpark<br />   - Amsterdam’s largest city park, offering open-air concerts, playgro",98632212,Jan H,2016-10-07,"Amsterdam, Netherlands",,,,50%,f,,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Slotervaart,52.3563673216727,4.827966503798962,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Private entrance"", ""Body soap"", ""Freezer"", ""Wine glasses"", ""55 inch TV with Amazon Prime Video, Disney+, Netflix, HBO Max"", ""Outdoor dining area"", ""Paid crib - available upon request"", ""Central heating"", ""Paid parking on premises"", ""Hangers"", ""Hot water kettle"", ""Bed linens"", ""Fire extinguisher"", ""Lockbox"", ""Cooking basics"", ""Dishwasher"", ""Baby bath - available upon request"", ""Free dryer"", ""Induction stove"", ""Washer"", ""Hot water"", ""Wifi"", ""Self check-in"", ""Iron"", ""Coffee"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Room-darkening shades"", ""Pets allowed"", ""Extra pillows and blankets"", ""Blender"", ""Clothing storage: closet"", ""Sound system"", ""Housekeeping available 1 day a week - available at extra cost"", ""Oven"", ""Dishes and silverware""]",178.0,t,0,0,0,85,1,1,0,24.0,0.0,8.0,1424.0,2025-01-02,2025-01-02,5.0,5.0,5.0,3.0,5.0,4.0,5.0,0.49,Amsterdam
1359428967893043040,Appartement 'Vermeer' @ centrum,"Welcome to ""The Canal Quartet""!<br />This is Apartment ""Vermeer""  <br /><br />Our luxury apartment building (4 apartments) is located in the heart of Amsterdam city center, just 5 minutes (by Uber) from Central Station. We offer four stylish, self-contained apartments with private entrance and all imaginable amenities for optimal comfort and privacy. You can walk to the canals, Dam Square, the Red Light District, and cozy shopping streets.<br /><br />We are new! That's why there are not many reviews yet.",,679563309,Achmad,2025-02-18,"Amsterdam, Netherlands","Hoi, ik ben Johan! Als geboren Amsterdammer en koffieliefhebber voel ik me sterk verbonden met mijn stad en haar tradities. De jaren '80, een tijd van artistieke vernieuwing, en mijn opleiding aan de Amsterdamse Hogeschool voor de Kunsten hebben mijn creativiteit gevormd. Ik deel graag mijn verhalen en passie met je. Tot snel!",within an hour,100%,100%,f,,1.0,1.0,"['email', 'phone']",t,t,,Centrum-West,52.38814530153712,4.884943570340158,Entire rental unit,Entire home/apt,3,1.5,1.5 baths,2.0,2.0,"[""Smoke alarm"", ""Wifi"", ""TV"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smart lock"", ""Self check-in"", ""Fire extinguisher"", ""Kitchen"", ""Paid parking on premises""]",374.0,t,11,33,61,336,0,0,0,276.0,0.0,0.0,0.0,,,,,,,,,,,Amsterdam
929496432312775414,Unique sfeervolle plek met terras in de Jordaan,"This unique accommodation has its own unique style.<br />The monumental building is from 1641 and has been fully restored.<br />The apartment consists of 2 floors with a roof terrace of 26m2. It is the ideal place to explore the city. Located in the middle of the Jordaan, next to Haarlemmerstraat, near Westerpark, canal belt and the 9 streets. The street itself is very quiet with little traffic, so you can hear the birds whistling on the terrace. The ideal place to relax and unwind.","The apartment is located at a top location within an oasis of peace between the cozy Haarlemmerdijk and the beautiful Brouwersgracht. All facilities are within walking distance!<br />Go to cinema The Movies, stroll the Noordermarkt or run in the Westerpark. The rest of the capital is also in your backyard. You'll be right on Dam Square or De 9 Straatjes. With the ferry you will be at the NDSM wharf in no time and also the Central Station is close by.",19556955,Joeri,2014-08-06,"Amsterdam, Netherlands","Hello I am Joeri!

I work for a creative agency here in Amsterdam. I love my little home near the canals of Amsterdam but I spend a lot of time traveling for work. Therefor I thought why not open my door for more people to have a true Amsterdam Experience.

I love to stroll along the canals of the ""jordaan"" neighborhood, go to the food markets that are there on the weekends, have coffee with dutch apple pie and enjoy lunches and dinners in the many great restaurants.",within a day,92%,10%,t,,1.0,2.0,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.38279,4.88572,Entire condo,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Private entrance"", ""Body soap"", ""Clothing storage: closet and wardrobe"", ""Freezer"", ""Wine glasses"", ""Toaster"", ""Outdoor dining area"", ""Bathtub"", ""Coffee maker"", ""Central heating"", ""Kitchen"", ""BBQ grill"", ""Paid street parking off premises"", ""Long term stays allowed"", ""Hangers"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Bed linens"", ""Gas stove"", ""Cooking basics"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Hot water"", ""Books and reading material"", ""Shower gel"", ""Fire pit"", ""Coffee"", ""Outdoor furniture"", ""Private patio or balcony"", ""Board games"", ""Refrigerator"", ""Smoke alarm"", ""Cleaning products"", ""Carbon monoxide alarm"", ""First aid kit"", ""Fast wifi \u2013 97 Mbps"", ""Pets allowed"", ""Essentials"", ""Drying rack for clothing"", ""Blender"", ""Dining table"", ""Oven"", ""Dishes and silverware""]",428.0,t,22,28,50,140,23,12,0,140.0,13.0,94.0,40232.0,2023-07-17,2024-12-31,5.0,4.96,4.96,5.0,5.0,5.0,4.91,1.16,Amsterdam
